post_title,group_name,discovered,description,website,published
"Buffco Production, Inc.",alphv,2023-01-07 11:26:42.199434,"Buffco Production, Inc. is a native East Texas exploration and production company with more than 35 years of experience in the oil and natural gas industry. Buffco strives to drill and produce oil and gas efficiently and keep its owners informed while maintaining industry standards. Buffco understands the continuously evolving practices and technologies in the oil and gas industry, and has significant expertise with combatting shifting commodities markets. Buffco can navigate current producing properties, while methodically evaluating new prospects and strategically choosing those that fit current climates. Buffco’s adaptability and expansive knowledge base of conventional and unconventional oil and gas development are the reasons why it has had scalable growth over decades past.",https://www.buffcoproduction.com,
juarez.gob.mx,lockbit3,2023-01-07 11:56:52.220196,"Gobierno MunicipalH. Ayuntamiento de JuárezUnidad Administrativa Benito JuárezAv. Francisco Villa 950 N., CentroC.P. 32000, Juárez, Chihuahua656 737 0000",,
100x100banco.com,lockbit3,2023-01-07 12:09:34.504561,"100%BancoCaracas, Venezuela",,
Swift Academies,vicesociety,2023-01-07 12:21:30.206202,"The aim of the Swift Academies is to build, strengthen and expand our Trust across the North of England, by incorporating good and outstanding schools into our family of academies and acting as a sponsor for other primary and secondary academies, aiming to help them improve their standards and performance.",https://www.swiftacademies.org.uk/,
Duty Free Philippines,vicesociety,2023-01-07 12:25:23.091293,"Duty Free Philippines - In the service of Philippine Tourism. As a government corporation, DFPC is tasked to operate the duty-and tax-free merchandising system in the Philippines to augment the service facilities for tourists and to generate foreign exchange and revenue for the government.",https://www.dfp.com.ph/,
Corporate Interiors Inc,avoslocker,2023-01-07 12:30:32.677868,Corporate Interiors - Steelcase office furniture - Delaware and Philadelphia Contact Us 1-800-690-9101,,
Fruttagel,alphv,2023-01-07 21:45:13.094393,"Fruttagel was founded in 1994 when the Alfonsine plant in Ravenna was established. It combines the legacies of two important players working together in the field: Ala Frutta, a cooperative founded in the early 1960s, specializing in the processing of fresh fruit",https://www.fruttagel.it,
millennia.pro,lockbit3,2023-01-08 11:22:44.132072,ENGINEERING  CONSULTING SERVICES 22.44 GB DATA,,
Koo Wee Rup Secondary College,alphv,2023-01-08 18:04:40.771973,Koo Wee Rup Secondary College prides itself on building guided pathways with a wholistic approach around student centred learning. KWRSC is a Year 7 to 12 inclusive college with just over 1100 students on one campus.,https://www.kwrsc.vic.edu.au/,
asianrecorp.com,lockbit3,2023-01-08 19:03:36.568143,The Asian Reinsurance Corporation is an intergovernmental organization established in May 1979 under the auspices of the UN-ESCAP. Membership is open to all state members or associate members of the United Nations Economic and Social Commission for A...,,
River City Science Academy,karakurt,2023-01-09 15:18:32.879839,"River City Science Academy (RCSA) is a tuition-free, public charter school located in Duval County in Jacksonville, Florida. RCSA was founded in 2007 and currently serves grades K – 12 through 4 different locations. RCSA offers an emphasis on STEM education. In this release we will show you 63 GB of RCSA's data which include financials, executive and accounting information as well as a great amount of personal student and employee data.",,
Aviacode,0mega,2023-01-09 19:24:13.277817,"Medical coding, outsourced coding, auditing & consulting",,
Shelco,lorenz,2023-01-10 13:41:26.888065,,,
"Thor Specialties, Inc.",lorenz,2023-01-10 13:42:07.105272,,,
Fire Rescue Victoria,vicesociety,2023-01-10 13:42:13.620992,"Fire Rescue Victoria is a fire and rescue service in the state of Victoria, Australia, that provides firefighting, rescue, HAZMAT and Emergency Medical Response services in areas of metropolitan Melbourne and major regional centres throughout Victoria.",https://www.frv.vic.gov.au,
Chestertons Inc.,lorenz,2023-01-10 15:22:19.610442,,,
datair.com,lockbit3,2023-01-10 17:33:58.624841,"Your negotiator obviously already got the operating money to solve this situation, but since now there is a slight upward trend in BTC - apparently he wants to make a little more money on this growth. No need to play with us. You have a deadline of J...",,
ADIVA CO. LTD,mallox,2023-01-11 09:22:32.596395,,,
circlevillecourt.com,lockbit3,2023-01-11 11:23:30.873500,Welcome to The Circleville Municipal Court website. The court serves all of Pickaway County with countywide jurisdiction.We downloaded more than 500 gigabytes of different dates. Customer data. Nanny criminals. Case information. And much more. In...,,
TIME TECHNOPLAST LIMITED,alphv,2023-01-11 17:34:09.191059,Time Technoplast engages in manufacturing and suppling of polymer packaging products. Time Technoplast was founded in 1992.,https://www.timetechnoplast.com,
Liebra Permana,alphv,2023-01-11 17:36:11.099627,Liebra Permana PT was founded in 1999. The company's line of business includes the manufacturing of womens and childrens underwear.,https://www.liebrapermana.com,
A????? ????k,play,2023-01-11 19:41:42.313942,United Kingdom,https://www.a?????????k.com,
D???? P??????s,play,2023-01-11 20:39:01.682860,United Kingdom,www.d?????p??????s.de,
G.W. Becker,hive,2023-01-11 21:19:44.749461,"***** DATA IS COMING SOON ****  G.W. Becker, Inc. is a full service, single source, provider of choice for quality overhead crane products and solutions. Family owned since 1980, we have grown from a local overhead crane parts supplier to a recognized industry leader offering a full spectrum of overhead crane related products and services throughout North America.  Proud to be an Executive Member of the Crane Manufacturer’s Association of America, we design and manufacture custom overhead cranes, hoists and components to CMAA Specifications (Class “A” through “F”) or AIST Technical Report #6. We utilize our knowledgeable in-house team of mechanical, structural and electrical engineers to offer application assistance, custom design engineering and manufacturing of overhead crane products with our customers’ needs first and foremost.  Empowered with highly trained and qualified technicians, G.W. Becker, Inc. provides self-performing installations, inspections and field service repairs for all makes and models of overhead cranes; providing compliance with local regulations and ensuring a safe and productive material handling operation.  Staying true to our mission and values, we strive to understand our customers’ needs and deliver specialized expertise and long-term planning solutions for the unique challenges of purchasing and maintaining overhead crane and hoist equipment. ",https://gwbcrane.com,
Physician Partners of America,snatch,2023-01-12 05:22:47.843157,"Founded in 2013 by a physician-turned-entrepreneur, Physician Partners of America aims to offer patients a safe, seamless healthcare experience and doctors who can totally focus on patients. Physician Partners of America offers pain management, orthopedics, minimally invasive laser spine surgery, mental health counseling. We are",,
IMI Hydronic Engineering,ransomhouse,2023-01-12 08:38:48.649911,"IMI plc is a global engineering group that focuses on precision fluid engineering. IMI plc incorporates three divisions, each working to make its vision come to life – IMI Hydronic, Norgren and IMI Critical.",https://www.imi-hydronic.com/,
versteden.com,lockbit3,2023-01-12 11:19:39.067015,"Versteden is specialized in the fabrication of fiberglass piping systems (Polyester, Vinyl Ester or Epoxy) either with or without a thermoplastic liner (PE, PP, PVC-U, PVC-C, PVDF or ECTFE). Its broad range of products makes it easy to choose the rig...",,
lidestrifoodanddrink.com,lockbit3,2023-01-12 11:28:34.957002,"OUR INNOVATION CENTERFor most consumer product R&D companies – whether working on a soup, sauce, salsa, or spirit – manufacturing happens on two scales: small-batch and full-scale production. That approach is limited, since what works in a test kit...",,
muellergartenbau.ch,lockbit3,2023-01-12 11:29:21.835749,The garden is a private refuge from the hustle and bustle of everyday life. It thrives as an oasis of relaxation and as a calling card for individual style. Our task is to optimally adapt the garden to local conditions and to create scope for creativ...,,
lloyddowson.co.uk,lockbit3,2023-01-12 11:29:33.558117,"How Lloyd Dowson began in BridlingtonLloyd Dowson Chartered Accountants, Tax, and Business Advisors were founded over forty years ago in Bridlington. We now have over 60 staff with a board of 5 directors. Two of the directors are Lloyd Dowson’s hom...",,
russellfinex.com,lockbit3,2023-01-12 12:52:46.388651,"About UsEstablished in 1934, Russell Finex has enjoyed 85 steady years of successful growth to become an international group employing over 250 direct employees with annual sales exceeding £40 million ($54m).As a worldwide leader in fine mesh s...",,
nuxe.com,lockbit3,2023-01-12 12:54:04.874849,"NUXE, a genuine French “Love Brand”, and its founder Aliza Jabès are behind the legendary skincare products which have been essential to the day-to-day life of millions of women, such as the iconic Huile Prodigieuse®.",,
Ruhrpumpen,royal,2023-01-12 15:23:51.934669,PROOF PACK - Passports \ Finance \ Internal documents,http://www.ruhrpumpen.com,
T A Supply,royal,2023-01-12 19:25:25.090409,PROOFPACK - W-9 / internal documents,http://www.tasupply.com,
Chinery and Douglas,royal,2023-01-12 19:26:22.056481,PROOFPACK - working documents,http://www.lvcdlaw.com,
Trans Maldivian Airways,ransomhouse,2023-01-13 02:41:24.423981,"Trans Maldivian Airways is your getaway to the stunning Maldives. With the world’s largest seaplane fleet, Trans Maldivian Airways takes you from Velana International Airport in Malé to your island holiday destination. Life is about the journey, and this will likely be the most scenic one in your life. Trans Maldivian Airways currently offers transfer services to more than 80 Maldives resorts, flying over 1,000,000 passengers per year to their holiday hideaways.",https://www.transmaldivian.com/,
